   0.142304   0.0433601    0.169697   0.0644956
   0.210636   0.0776025    0.183675   0.0692468
   0.169972    0.178204   0.0927303    0.107047
  0.0766003   0.0940684    0.122424   0.0432177
    0.22738    0.059278    0.246917   0.0719887
   0.185626   0.0920792    0.209566    0.128523
   0.196041    0.102283    0.144885   0.0552933
   0.203443   0.0761399    0.238086   0.0930743
   0.169198   0.0243132      0.2539   0.0627354
   0.244223    0.164022    0.167035   0.0709914
    0.25259   0.0664759    0.231689   0.0511438
     0.1754    0.109041    0.133523   0.0668591
   0.150366    0.132664   0.0760973   0.0690525
   0.185541    0.105487    0.194724    0.118664
  0.0628753   0.0265302    0.101758   0.0402097
    0.13169    0.149874     0.12445    0.117179
   0.232356   0.0484193    0.277638   0.0643794
   0.268853   0.0975644    0.229873   0.0648644
  0.0955327    0.115124    0.121063   0.0921124
  0.0747707   0.0604532   0.0721696   0.0563974
  0.0386526   0.0463807   0.0409266   0.0850481
    0.22245    0.164803     0.19786   0.0840504
   0.108489   0.0640323    0.134988    0.104364
   0.150616   0.0810355    0.205431   0.0301965
   0.187692   0.0731409    0.215068    0.102847
  0.0534007   0.0231901   0.0643804   0.0409108
   0.117197   0.0604513    0.110572   0.0604506
   0.230822    0.123815    0.180215   0.0654261
   0.178732   0.0346243    0.254355   0.0884444
   0.159865   0.0821013    0.157203   0.0780885
  0.0435626   0.0365095   0.0437054   0.0533042
  0.0454699   0.0195777   0.0755025   0.0414964
   0.360541    0.220439    0.197126   0.0591198
     0.1646    0.156969    0.143186    0.072801
  0.0508665   0.0274924   0.0926625   0.0828717
   0.113555    0.116779   0.0932698   0.0559839
   0.210001   0.0904868    0.191033   0.0906758
   0.380243    0.114934    0.272954   0.0541699
    0.12835    0.100816    0.130868   0.0891895
   0.125258   0.0227325    0.170198    0.047983
    0.14032   0.0795738    0.167035   0.0661928
   0.125594   0.0886308    0.108692   0.0558098
   0.122388    0.241419   0.0555479   0.0865849
  0.0733648   0.0402649    0.103624   0.0778341
   0.305983    0.181007     0.22527   0.0672979
  0.0246863   0.0440738   0.0865358   0.0753549
  0.0966307   0.0321201    0.101326   0.0574206
   0.312882     0.11923    0.252953   0.0656753
   0.143659    0.235217   0.0927265    0.105169
    0.16303    0.110971    0.139455   0.0745593
   0.072621    0.112858   0.0886599   0.0800634
    0.09575   0.0142622    0.162171   0.0676975
   0.151841    0.087339    0.125379   0.0545014
   0.246556   0.0806163    0.205379    0.052551
   0.218262    0.131223    0.143222   0.0647463
   0.114458    0.079707    0.114871    0.110162
   0.069587   0.0354738    0.154982    0.144675
   0.110942   0.0676535    0.111562   0.0532519
   0.114834    0.046928    0.127442   0.0518013
   0.154834   0.0693074    0.138053   0.0874863
  0.0820047   0.0269193    0.127176   0.0552817
   0.186027    0.134175    0.138014   0.0635811
   0.138317   0.0120847    0.239898   0.0457619
  0.0356105    0.140059    0.040401    0.055355
   0.144603   0.0736569    0.140593    0.103948
  0.0561334   0.0354503   0.0856237   0.0568528
   0.103583   0.0450427    0.108037   0.0635188
   0.140534   0.0461305    0.284665    0.057355
   0.224344    0.108585    0.173611   0.0686333
   0.192354   0.0726606     0.19126    0.071133
   0.141449   0.0383939    0.138212   0.0538319
   0.183772   0.0794785    0.225355    0.084178
   0.141837   0.0528621    0.153107    0.073648
   0.205265   0.0977557    0.226843   0.0857533
   0.127395    0.151656    0.111866   0.0761092
   0.315888    0.159395    0.275734   0.0974322
    0.23573   0.0983867    0.205104   0.0597846
  0.0506574    0.132484   0.0770995   0.0701462
  0.0693318    0.249453    0.107174    0.105388
  0.0907493   0.0512829   0.0983916   0.0581505
  0.0323792   0.0684909   0.0712018   0.0664547
   0.252741    0.148365    0.124288   0.0318181
  0.0717686   0.0527173   0.0667051   0.0449844
   0.183844     0.16094    0.155471   0.0656674
   0.129106    0.060414    0.125593   0.0551852
  0.0932653   0.0369402    0.134969    0.089755
   0.176496    0.110281    0.129645   0.0581323
  0.0877052   0.0196658    0.146825   0.0706006
   0.168149   0.0866711    0.160864   0.0690635
  0.0360059    0.137683  -0.0048831   0.0974637
   0.207572   0.0830267    0.227819    0.104066
   0.134265   0.0360249    0.156038   0.0525813
   0.106064   0.0604251    0.127682    0.080638
   0.113297   0.0340964    0.136016   0.0602894
  0.0569299   0.0780276   0.0539223    0.053596
   0.206723    0.161489    0.180925    0.117078
   0.251124   0.0812082    0.197408   0.0484425
   0.133347   0.0586784    0.149509   0.0892478
   0.139324   0.0729978    0.150811   0.0885635
   0.241043    0.124807    0.169179   0.0769341
   0.270753    0.309641    0.160906   0.0985034
   0.104579   0.0589058    0.121039   0.0449818
  0.0120358   0.0627081    0.052308   0.0410262
  0.0498154   0.0744625   0.0557809    0.108996
    0.15352   0.0567995    0.155622   0.0584192
    0.13894   0.0902243    0.135596    0.100389
    0.20339     0.13041    0.139877   0.0566422
  0.0621955   0.0315101   0.0606696   0.0759842
   0.258592    0.039169     0.28007   0.0488485
   0.148515    0.186875     0.11098   0.0732485
  0.0802833    0.186674   0.0592031   0.0885516
   0.119534    0.121514   0.0796634   0.0693141
  0.0963219   0.0888162   0.0793172    0.057675
   0.123766   0.0422194     0.13136   0.0452602
   0.307992   0.0791871    0.232608   0.0549917
  0.0498953   0.0124649   0.0823655   0.0402507
   0.149603    0.145605    0.128574   0.0997452
   0.170974    0.175882     0.14222    0.101435
   0.315138    0.230144    0.240011    0.065315
   0.170881   0.0841285    0.181839   0.0948121
  0.0842932    0.122513   0.0844911   0.0935457
   0.123178   0.0286922    0.170624   0.0602166
   0.147744    0.055738    0.168287   0.0812204
   0.239648    0.209341     0.15752   0.0861031
   0.167415    0.038296    0.225181   0.0564436
  0.0434231    0.155019   0.0369209    0.133103
   0.208403    0.133623    0.158389   0.0696094
   0.111064   0.0729309    0.171426    0.102501
    0.30306    0.203695    0.175783   0.0715559
   0.089631   0.0344974   0.0864407   0.0513984
    0.14151   0.0309854    0.180394   0.0517793
   0.105383    0.121202   0.0862478    0.101854
  0.0483957   0.0150751   0.0645422   0.0684114
   0.158936   0.0354349    0.173136   0.0454651
   0.120485   0.0861455    0.116267   0.0527578
  0.0602239   0.0429065    0.113786     0.10949
   0.100494   0.0474783     0.12416   0.0677808
   0.132408   0.0953917    0.180361    0.128614
   0.206233    0.159303    0.104204   0.0515464
   0.130098    0.175589    0.103456   0.0951003
 -0.0150352   0.0309213  -0.0211921   0.0372322
   0.252781   0.0837858    0.230956   0.0672474
   0.187859    0.113288    0.169819   0.0910369
  0.0609573   0.0965922   0.0489652   0.0979872
   0.223696    0.199035    0.158073   0.0770956
   0.274464    0.300041    0.190051    0.113126
   0.139299    0.105301    0.106249   0.0564459
   0.113413   0.0749278    0.107721   0.0587656
   0.118113    0.121107    0.142272    0.113822
   0.219882    0.200613    0.191468   0.0561437
    0.22592   0.0613396    0.202627   0.0471934
   0.146267   0.0414651    0.147494   0.0667878
   0.286567   0.0874368    0.268136   0.0714985
   0.299491    0.365873    0.156317   0.0841172
    0.20535    0.216087    0.177913    0.125508
   0.214128    0.214271    0.134644   0.0888936
   0.186791    0.089235     0.19087   0.0827206
  0.0923019   0.0596365    0.140378     0.07718
  0.0806795   0.0296423    0.110143    0.064454
   0.187682    0.233117    0.131063    0.087642
   0.239015    0.179398    0.167163   0.0824169
   0.151995    0.101772    0.149024   0.0858196
   0.202489   0.0580275    0.238385   0.0880275
  0.0764121   0.0506559   0.0811095   0.0587753
  0.0995028   0.0626786    0.128332   0.0707007
  0.0510679   0.0279774    0.097772   0.0923288
   0.151303   0.0613248    0.141358   0.0561767
   0.187116    0.170485    0.158971   0.0975585
   0.180504    0.125509     0.14017   0.0842849
   0.157899   0.0383462    0.186451   0.0678207
   0.181214   0.0899838    0.148545   0.0513028
   0.138944   0.0447812    0.210954   0.0980036
   0.197147   0.0606526    0.170174   0.0680772
   0.058675    0.151146   0.0360119   0.0902608
   0.143736   0.0737178    0.140055   0.0796483
   0.343667    0.367561    0.171386   0.0761661
   0.246027   0.0983636     0.21528   0.0745084
   0.233869   0.0943602    0.121283   0.0803767
   0.235033    0.123149    0.202084   0.0660952
   0.121403   0.0594735    0.121034   0.0517134
   0.157081   0.0652283    0.135356   0.0457952
     0.1388   0.0279245     0.19972   0.0695155
    0.44396    0.279656    0.297636   0.0549643
   0.159601    0.191904    0.137646   0.0848798
   0.192116    0.137277    0.125568   0.0651685
   0.332514    0.128858    0.237005   0.0643064
   0.182613   0.0735411    0.157408   0.0577634
   0.102434   0.0246501    0.125616    0.061828
    0.10344   0.0460508    0.105307   0.0522077
 -0.0144397      0.1059    0.019554   0.0696497
    0.15847    0.101347    0.160247     0.10796
  0.0881351    0.101607   0.0819701   0.0979811
   0.164341   0.0766025   0.0892249   0.0884009
 -0.0871919    0.234785  -0.0244622   0.0684356
  0.0879279   0.0276421    0.213396   0.0730074
  0.0137496    0.237761   0.0342503   0.0449254
   0.140532   0.0851178    0.145936   0.0790618
   0.245268    0.241552    0.125397   0.0589513
  0.0334776    0.136193   0.0432453    0.073325
    0.14368   0.0551516    0.154481   0.0554094
   0.209758     0.15294     0.14048   0.0826471
   0.206949    0.125583    0.185409   0.0930003
  0.0517124   0.0691845    0.072582   0.0801111
   0.163901   0.0938339    0.168342   0.0768765
   0.160843   0.0409422    0.143511   0.0267915
   0.273828    0.164866    0.164278   0.0538819
  0.0772788    0.114915    0.177367    0.055648
   0.146551   0.0414975    0.171733   0.0663677
   0.153005   0.0531894    0.163891   0.0618915
   0.180188    0.141767   0.0968231   0.0980203
   0.165757   0.0464936    0.204617   0.0548455
   0.213106    0.121266    0.182636   0.0831775
   0.177731    0.234387    0.110972   0.0668973
  0.0588371    0.074988    0.117557   0.0805839
  0.0713832   0.0391246   0.0948866    0.105898
  0.0638843   0.0760153   0.0889732   0.0934859
   0.222161   0.0596242    0.249544   0.0665567
   0.139993   0.0865302    0.120871   0.0581177
   0.074487    0.033539    0.112493    0.104651
      0.115   0.0817386   0.0957137   0.0409177
   0.155611   0.0950621    0.133053   0.0663845
   0.119348   0.0698872    0.117519   0.0606147
   0.153144   0.0755598    0.127642   0.0453636
   0.138434   0.0721421    0.144971   0.0909583
  0.0598469   0.0908817   0.0727469   0.0674883
   0.202051   0.0969425    0.197234   0.0774544
  0.0405644    0.011695   0.0948164    0.078043
   0.108456    0.131209   0.0746849   0.0984553
   0.239041   0.0802022    0.171468   0.0326617
   0.042822   0.0529721   0.0666528   0.0424646
   0.146383   0.0435131      0.1945   0.0865324
    0.10718   0.0505916    0.110045   0.0677004
   0.144983   0.0770057    0.125036   0.0871103
   0.136194    0.109204    0.127171   0.0723804
   0.135102   0.0754074    0.135406   0.0374726
   0.231986    0.356174    0.168628   0.0982105
   0.108543   0.0462497    0.125331   0.0891249
   0.209233   0.0643788    0.167243   0.0313993
   0.113438   0.0480197    0.193038   0.0772415
 -0.0704757    0.619071   0.0173018   0.0805618
  0.0683392    0.194113   0.0705692    0.104093
   0.116945   0.0562389     0.13572   0.0651513
   0.182115    0.122736    0.168364   0.0842706
   0.135768   0.0506397     0.21231   0.0671939
   0.207045    0.420482    0.107844    0.131257
  0.0320907   0.0361863    0.051401   0.0771492
  0.0802112   0.0709744   0.0879732   0.0805145
    0.27061   0.0866239    0.247467   0.0617211
   0.193662    0.186558    0.142448   0.0877471
   0.157204    0.157035    0.119408   0.0850895
    0.20981    0.121495    0.174702   0.0765654
  0.0957488   0.0657239    0.108873   0.0884199
   0.125191   0.0182507    0.200071    0.050752
   0.129819    0.135063   0.0937629   0.0657736
   0.148006    0.107306    0.123985   0.0601915
   0.144672   0.0792152    0.135435   0.0673629
   0.139145   0.0746393    0.145325   0.0795538
   0.317328   0.0794493    0.317017    0.052711
   0.310684    0.138079    0.203526   0.0472383
   0.223463   0.0464548    0.249153   0.0630931
   0.271506    0.114682    0.218733   0.0604596
   0.127439    0.127989   0.0832103   0.0708632
   0.100814   0.0970274   0.0846276   0.0669025
   0.193421    0.105851    0.185693   0.0909081
   0.432206    0.348922    0.215075   0.0934547
   0.182756   0.0586806     0.18507   0.0679186
   0.142721    0.249748    0.095271   0.0647256
   0.201731    0.184823    0.190802   0.0969468
   0.121896    0.044609    0.144974   0.0725623
  0.0972119   0.0441827    0.101981   0.0527454
   0.207494   0.0630275    0.235073   0.0833018
   0.105835   0.0309697    0.137261   0.0552367
  0.0635721    0.169697   0.0921343   0.0941215
   0.139256   0.0419167    0.121595   0.0339541
   0.155146   0.0781162    0.139383   0.0617525
   0.225999    0.116573    0.218349   0.0602512
   0.159002   0.0316597    0.176347   0.0454855
   0.112083   0.0275061    0.137463   0.0383303
    0.10362   0.0480285    0.114937   0.0717035
  0.0886052   0.0513891    0.109386    0.102814
   0.201187    0.146793    0.146578   0.0697127
   0.101751   0.0420977    0.127127   0.0860405
  0.0964065   0.0774106    0.104283   0.0843815
  0.0914138   0.0807684   0.0761689   0.0471813
   0.178184    0.117916    0.152982   0.0845827
  0.0751701   0.0608149   0.0814438   0.0621603
   0.185765   0.0622258    0.169421   0.0468829
    0.36632    0.112231    0.292184   0.0623613
  0.0711789   0.0322466   0.0718324   0.0444923
   0.241607    0.114729    0.193464   0.0721762
   0.184663    0.129567     0.13966   0.0742712
    0.19008    0.162934    0.104824    0.057597
   0.252339    0.229506    0.189776    0.126191
   0.307117    0.168755    0.207525   0.0656787
  0.0666392    0.111565   0.0721115   0.0600032
  0.0826715    0.134697   0.0709354   0.0903778
   0.117727   0.0354177    0.246514   0.0847151
   0.209395    0.142732      0.1528   0.0700991
  0.0716062   0.0616984   0.0935488   0.0955823
   0.121613   0.0174898    0.173432   0.0405334
   0.112525   0.0259732    0.148978   0.0389359
   0.206849   0.0364341    0.343386   0.0653569
    0.12819    0.101112    0.122767   0.0910819
   0.138152   0.0508249    0.188729   0.0520682
   0.358408    0.155004    0.260402   0.0744009
   0.130033    0.110543    0.123663    0.086657
   0.111561   0.0665037      0.1666    0.080822
   0.162576    0.124406     0.15118   0.0574778
   0.143299   0.0624775    0.164169   0.0805282
   0.307841    0.192689    0.226651   0.0693332
   0.148089   0.0205681    0.202232   0.0361835
   0.130641   0.0509895    0.174899    0.107049
    0.17105   0.0267943    0.294189   0.0506242
  0.0553472   0.0348782   0.0616657   0.0623556
   0.190749     0.12183    0.132762   0.0574621
   0.121568   0.0629108    0.104793   0.0566007
   0.251821   0.0967273     0.22024   0.0783056
   0.169642    0.134492    0.151521   0.0941154
  0.0804648    0.160814   0.0648601   0.0824082
  0.0338726   0.0102427    0.114567   0.0877116
   0.140828   0.0810981    0.129335   0.0683644
   0.139115    0.183593   0.0989309   0.0843044
   0.149742    0.128567    0.146774    0.128837
    0.12891   0.0236218    0.128154   0.0201907
  0.0840666   0.0108145    0.151709   0.0375128
   0.145353    0.123706    0.108636   0.0743732
   0.109311    0.036911    0.156835    0.106151
   0.129038   0.0262447    0.178225   0.0681554
   0.318969    0.110956    0.221559    0.056975
  0.0941253    0.136704   0.0699243   0.0543126
   0.156975    0.144943    0.147896   0.0855708
    0.11118    0.052183   0.0904526   0.0723668
   0.160041   0.0828262    0.150451   0.0561998
   0.114445   0.0786972    0.103984   0.0627314
  0.0879954   0.0353176   0.0993877   0.0438271
   0.284962    0.134412    0.260078     0.10586
   0.149484   0.0654742    0.181987   0.0936519
  0.0763093    0.137134   0.0829433   0.0948564
   0.195285   0.0613449    0.202726   0.0627646
  0.0471302   0.0381934   0.0818905   0.0392467
   0.183794    0.209456    0.135783   0.0930049
  0.0413367   0.0817384   0.0362163   0.0932681
  0.0660649   0.0462829    0.141448   0.0775826
   0.201796    0.172338    0.150746   0.0804957
   0.149948   0.0280853    0.187502   0.0534855
   0.188561   0.0377537    0.246557    0.068354
  0.0788608     0.10847   0.0874315   0.0591224
     0.1928   0.0743275    0.171889   0.0799575
   0.163173   0.0355778    0.189719   0.0464707
  0.0350851   0.0511551   0.0531582   0.0704828
  0.0757413    0.045326    0.114188    0.115288
   0.166451   0.0542319    0.212585   0.0806579
   0.196537    0.110413    0.137888   0.0492456
   0.149501    0.165965     0.11324    0.089567
   0.121272   0.0566225    0.182044   0.0723201
 -0.0199198     0.11083  -0.0112356   0.0711155
   0.196931     0.12891    0.153069   0.0812705
   0.148539    0.184395    0.116599   0.0978206
  0.0932187   0.0332646    0.113775    0.070975
  0.0982269   0.0414191    0.154547    0.100185
  0.0915227   0.0395775     0.14397   0.0882065
  0.0648904   0.0153327   0.0967776   0.0482501
   0.185855    0.064345    0.192019    0.047356
   0.135209    0.040541    0.139172   0.0680415
   0.173721    0.168348    0.124371   0.0706576
   0.171126    0.187924    0.115772   0.0718606
   0.206772    0.252372    0.159236   0.0904176
   0.304825    0.158346    0.173152    0.073627
    0.21079    0.122125    0.182732   0.0972212
  0.0485625   0.0820012    0.146928    0.101283
  0.0869386   0.0222557    0.124183   0.0602078
   0.243498   0.0802696     0.24849   0.0676077
   0.318133    0.158029     0.21576   0.0760268
  0.0886021    0.107545   0.0597354   0.0647737
  0.0861536   0.0149118    0.124637   0.0530889
  0.0607425    0.028783    0.101791   0.0748689
  0.0629533   0.0475007   0.0726928   0.0538446
   0.106357   0.0632131    0.111961   0.0540157
    0.24419    0.102458    0.188643   0.0448215
   0.109266    0.109051    0.120626   0.0717406
   0.102547   0.0543749    0.119189    0.110555
  0.0723398   0.0704611    0.155344   0.0660696
   0.155836    0.119152    0.125909   0.0728392
   0.154096   0.0734477    0.161637   0.0846813
   0.219741    0.172228     0.14915   0.0657404
  0.0408541   0.0903846   0.0367623   0.0686684
   0.222286    0.224587    0.161691    0.102265
   0.180339   0.0725909    0.184155   0.0766673
   0.137185    0.182056     0.11516   0.0961466
   0.315932    0.146975    0.210064   0.0460629
  0.0799282     0.06683    0.144886   0.0670628
   0.302553   0.0824733    0.277955    0.068801
  0.0455879   0.0139552    0.132876   0.0533049
  0.0498174    0.018809   0.0549668   0.0691448
   0.270957   0.0824643    0.242814   0.0591048
  0.0478297   0.0410301   0.0437061   0.0766066
  0.0683242   0.0212126   0.0863392   0.0451175
   0.197936   0.0510002    0.209092   0.0615911
  0.0964176    0.052822    0.200955   0.0614142
